JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2456147.3502,10.4,0.0,,V,JAZ,,NA,,11800HG,NAAA,0,,Z,,,,DY HER,MCSE,STD,,,,
2456147.3512,10.46,0.0,,V,JAZ,,NA,,11800HG,NAAA,0,,Z,,,,DY HER,MCSE,STD,,,,
2456147.3523,10.46,0.0,,V,JAZ,,NA,,11800HG,NAAA,0,,Z,,,,DY HER,MCSE,STD,,,,
2456147.3533,10.44,0.0,,V,JAZ,,NA,,11800HG,NAAA,0,,Z,,,,DY HER,MCSE,STD,,,,
2456147.3544,10.44,0.0,,V,JAZ,,NA,,11800HG,NAAA,0,,Z,,,,DY HER,MCSE,STD,,,,
2456147.3554,10.45,0.0,,V,JAZ,,NA,,11800HG,NAAA,0,,Z,,,,DY HER,MCSE,STD,,,,
2456147.3564,10.41,0.0,,V,JAZ,,NA,,11800HG,NAAA,0,,Z,,,,DY HER,MCSE,STD,,,,
2456147.3575,10.43,0.0,,V,JAZ,,NA,,11800HG,NAAA,0,,Z,,,,DY HER,MCSE,STD,,,,
2456147.3585,10.48,0.0,,V,JAZ,,NA,,11800HG,NAAA,0,,Z,,,,DY HER,MCSE,STD,,,,
2456147.3596,10.46,0.0,,V,JAZ,,NA,,11800HG,NAAA,0,,Z,,,,DY HER,MCSE,STD,,,,
2456147.3606,10.46,0.0,,V,JAZ,,NA,,11800HG,NAAA,0,,Z,,,,DY HER,MCSE,STD,,,,
2456147.3616,10.48,0.0,,V,JAZ,,NA,,11800HG,NAAA,0,,Z,,,,DY HER,MCSE,STD,,,,
2456147.3627,10.47,0.0,,V,JAZ,,NA,,11800HG,NAAA,0,,Z,,,,DY HER,MCSE,STD,,,,
2456147.3637,10.48,0.0,,V,JAZ,,NA,,11800HG,NAAA,0,,Z,,,,DY HER,MCSE,STD,,,,
2456147.3648,10.48,0.0,,V,JAZ,,NA,,11800HG,NAAA,0,,Z,,,,DY HER,MCSE,STD,,,,
2456147.3658,10.5,0.0,,V,JAZ,,NA,,11800HG,NAAA,0,,Z,,,,DY HER,MCSE,STD,,,,
2456147.3669,10.49,0.0,,V,JAZ,,NA,,11800HG,NAAA,0,,Z,,,,DY HER,MCSE,STD,,,,
2456147.3679,10.49,0.0,,V,JAZ,,NA,,11800HG,NAAA,0,,Z,,,,DY HER,MCSE,STD,,,,
2456147.3689,10.45,0.0,,V,JAZ,,NA,,11800HG,NAAA,0,,Z,,,,DY HER,MCSE,STD,,,,
2456147.37,10.52,0.0,,V,JAZ,,NA,,11800HG,NAAA,0,,Z,,,,DY HER,MCSE,STD,,,,
2456147.371,10.48,0.0,,V,JAZ,,NA,,11800HG,NAAA,0,,Z,,,,DY HER,MCSE,STD,,,,
2456147.3721,10.51,0.0,,V,JAZ,,NA,,11800HG,NAAA,0,,Z,,,,DY HER,MCSE,STD,,,,
2456147.3731,10.5,0.0,,V,JAZ,,NA,,11800HG,NAAA,0,,Z,,,,DY HER,MCSE,STD,,,,
2456147.3741,10.51,0.0,,V,JAZ,,NA,,11800HG,NAAA,0,,Z,,,,DY HER,MCSE,STD,,,,
2456147.3752,10.5,0.0,,V,JAZ,,NA,,11800HG,NAAA,0,,Z,,,,DY HER,MCSE,STD,,,,
2456147.3762,10.52,0.0,,V,JAZ,,NA,,11800HG,NAAA,0,,Z,,,,DY HER,MCSE,STD,,,,
2456147.3773,10.54,0.0,,V,JAZ,,NA,,11800HG,NAAA,0,,Z,,,,DY HER,MCSE,STD,,,,
2456147.3783,10.53,0.0,,V,JAZ,,NA,,11800HG,NAAA,0,,Z,,,,DY HER,MCSE,STD,,,,
2456147.3794,10.54,0.0,,V,JAZ,,NA,,11800HG,NAAA,0,,Z,,,,DY HER,MCSE,STD,,,,
2456147.3804,10.54,0.0,,V,JAZ,,NA,,11800HG,NAAA,0,,Z,,,,DY HER,MCSE,STD,,,,
2456147.3814,10.57,0.0,,V,JAZ,,NA,,11800HG,NAAA,0,,Z,,,,DY HER,MCSE,STD,,,,
2456147.3825,10.55,0.0,,V,JAZ,,NA,,11800HG,NAAA,0,,Z,,,,DY HER,MCSE,STD,,,,
2456147.3835,10.56,0.0,,V,JAZ,,NA,,11800HG,NAAA,0,,Z,,,,DY HER,MCSE,STD,,,,
2456147.3846,10.54,0.0,,V,JAZ,,NA,,11800HG,NAAA,0,,Z,,,,DY HER,MCSE,STD,,,,
2456147.3856,10.58,0.0,,V,JAZ,,NA,,11800HG,NAAA,0,,Z,,,,DY HER,MCSE,STD,,,,
2456147.3866,10.55,0.0,,V,JAZ,,NA,,11800HG,NAAA,0,,Z,,,,DY HER,MCSE,STD,,,,
2456147.3887,10.58,0.0,,V,JAZ,,NA,,11800HG,NAAA,0,,Z,,,,DY HER,MCSE,STD,,,,
2456147.3898,10.55,0.0,,V,JAZ,,NA,,11800HG,NAAA,0,,Z,,,,DY HER,MCSE,STD,,,,
2456147.3923,10.6,0.0,,V,JAZ,,NA,,11800HG,NAAA,0,,Z,,,,DY HER,MCSE,STD,,,,
2456153.78078,10.506,0.002,,V,CMM,,ENSEMBLE,105,8307ANZ,,0,1.791,Z,,10.465,,DY HER,AAVSO,STD,0,,,
2456153.78112,10.485,0.002,,V,CMM,,ENSEMBLE,105,8307ANZ,,0,1.796,Z,,10.47,,DY HER,AAVSO,STD,0,,,
2456153.78146,10.49,0.002,,V,CMM,,ENSEMBLE,105,8307ANZ,,0,1.8,Z,,10.475,,DY HER,AAVSO,STD,0,,,
2456153.78179,10.474,0.002,,V,CMM,,ENSEMBLE,105,8307ANZ,,0,1.805,Z,,10.453,,DY HER,AAVSO,STD,0,,,
2456153.78214,10.482,0.002,,V,CMM,,ENSEMBLE,105,8307ANZ,,0,1.809,Z,,10.448,,DY HER,AAVSO,STD,0,,,
2456153.78248,10.497,0.002,,V,CMM,,ENSEMBLE,105,8307ANZ,,0,1.814,Z,,10.456,,DY HER,AAVSO,STD,0,,,
2456153.78281,10.498,0.002,,V,CMM,,ENSEMBLE,105,8307ANZ,,0,1.818,Z,,10.461,,DY HER,AAVSO,STD,0,,,
2456153.78315,10.508,0.002,,V,CMM,,ENSEMBLE,105,8307ANZ,,0,1.823,Z,,10.459,,DY HER,AAVSO,STD,0,,,
2456153.7835,10.487,0.002,,V,CMM,,ENSEMBLE,105,8307ANZ,,0,1.828,Z,,10.452,,DY HER,AAVSO,STD,0,,,
2456153.78383,10.493,0.002,,V,CMM,,ENSEMBLE,105,8307ANZ,,0,1.832,Z,,10.456,,DY HER,AAVSO,STD,0,,,
2456153.78417,10.505,0.002,,V,CMM,,ENSEMBLE,105,8307ANZ,,0,1.837,Z,,10.468,,DY HER,AAVSO,STD,0,,,
2456153.7845,10.498,0.002,,V,CMM,,ENSEMBLE,105,8307ANZ,,0,1.842,Z,,10.469,,DY HER,AAVSO,STD,0,,,
2456153.78485,10.499,0.002,,V,CMM,,ENSEMBLE,105,8307ANZ,,0,1.847,Z,,10.452,,DY HER,AAVSO,STD,0,,,
2456153.78519,10.518,0.002,,V,CMM,,ENSEMBLE,105,8307ANZ,,0,1.852,Z,,10.479,,DY HER,AAVSO,STD,0,,,
2456153.78552,10.515,0.002,,V,CMM,,ENSEMBLE,105,8307ANZ,,0,1.856,Z,,10.447,,DY HER,AAVSO,STD,0,,,
2456153.78587,10.532,0.003,,V,CMM,,ENSEMBLE,105,8307ANZ,,0,1.861,Z,,10.462,,DY HER,AAVSO,STD,0,,,
2456153.7862,10.507,0.003,,V,CMM,,ENSEMBLE,105,8307ANZ,,0,1.866,Z,,10.463,,DY HER,AAVSO,STD,0,,,
2456153.78654,10.49,0.003,,V,CMM,,ENSEMBLE,105,8307ANZ,,0,1.871,Z,,10.44,,DY HER,AAVSO,STD,0,,,
2456153.78689,10.522,0.003,,V,CMM,,ENSEMBLE,105,8307ANZ,,0,1.876,Z,,10.469,,DY HER,AAVSO,STD,0,,,
2456153.78722,10.517,0.003,,V,CMM,,ENSEMBLE,105,8307ANZ,,0,1.881,Z,,10.458,,DY HER,AAVSO,STD,0,,,
2456153.78756,10.521,0.003,,V,CMM,,ENSEMBLE,105,8307ANZ,,0,1.886,Z,,10.475,,DY HER,AAVSO,STD,0,,,
2456153.78789,10.516,0.003,,V,CMM,,ENSEMBLE,105,8307ANZ,,0,1.891,Z,,10.466,,DY HER,AAVSO,STD,0,,,
2456153.78823,10.539,0.003,,V,CMM,,ENSEMBLE,105,8307ANZ,,0,1.897,Z,,10.466,,DY HER,AAVSO,STD,0,,,
2456153.78858,10.538,0.003,,V,CMM,,ENSEMBLE,105,8307ANZ,,0,1.902,Z,,10.46,,DY HER,AAVSO,STD,0,,,
2456153.78891,10.529,0.003,,V,CMM,,ENSEMBLE,105,8307ANZ,,0,1.907,Z,,10.475,,DY HER,AAVSO,STD,0,,,
2456153.78925,10.511,0.003,,V,CMM,,ENSEMBLE,105,8307ANZ,,0,1.912,Z,,10.465,,DY HER,AAVSO,STD,0,,,
2456153.78958,10.525,0.003,,V,CMM,,ENSEMBLE,105,8307ANZ,,0,1.917,Z,,10.481,,DY HER,AAVSO,STD,0,,,
2456153.78992,10.512,0.003,,V,CMM,,ENSEMBLE,105,8307ANZ,,0,1.923,Z,,10.457,,DY HER,AAVSO,STD,0,,,
2456153.79027,10.507,0.003,,V,CMM,,ENSEMBLE,105,8307ANZ,,0,1.928,Z,,10.456,,DY HER,AAVSO,STD,0,,,
2456153.7906,10.538,0.003,,V,CMM,,ENSEMBLE,105,8307ANZ,,0,1.933,Z,,10.462,,DY HER,AAVSO,STD,0,,,
2456153.79094,10.516,0.003,,V,CMM,,ENSEMBLE,105,8307ANZ,,0,1.939,Z,,10.453,,DY HER,AAVSO,STD,0,,,
2456153.79128,10.542,0.003,,V,CMM,,ENSEMBLE,105,8307ANZ,,0,1.944,Z,,10.468,,DY HER,AAVSO,STD,0,,,
2456153.79162,10.529,0.003,,V,CMM,,ENSEMBLE,105,8307ANZ,,0,1.95,Z,,10.451,,DY HER,AAVSO,STD,0,,,
2456153.79196,10.528,0.003,,V,CMM,,ENSEMBLE,105,8307ANZ,,0,1.955,Z,,10.446,,DY HER,AAVSO,STD,0,,,
2456172.73112,10.762,0.215,,V,RROA,,ENSEMBLE,116,8617BEPU,,0,,Z,,11.482,,DY HER,AAVSO,STD,,,,
2456330.88128,10.665,0.002,,V,MZK,,ENSEMBLE,116,8036BOD,,0,1.523,Z,,11.645,,DY HER,AAVSO,STD,0,,,
2456330.88194,10.656,0.002,,V,MZK,,ENSEMBLE,116,8036BOD,,0,1.519,Z,,11.645,,DY HER,AAVSO,STD,0,,,
2456330.88262,10.668,0.002,,V,MZK,,ENSEMBLE,116,8036BOD,,0,1.514,Z,,11.681,,DY HER,AAVSO,STD,0,,,
2456330.88328,10.654,0.002,,V,MZK,,ENSEMBLE,116,8036BOD,,0,1.509,Z,,11.66,,DY HER,AAVSO,STD,0,,,
2456330.88394,10.658,0.002,,V,MZK,,ENSEMBLE,116,8036BOD,,0,1.504,Z,,11.673,,DY HER,AAVSO,STD,0,,,
2456330.88461,10.656,0.002,,V,MZK,,ENSEMBLE,116,8036BOD,,0,1.499,Z,,11.659,,DY HER,AAVSO,STD,0,,,
2456330.88527,10.645,0.002,,V,MZK,,ENSEMBLE,116,8036BOD,,0,1.495,Z,,11.646,,DY HER,AAVSO,STD,0,,,
2456330.88593,10.641,0.002,,V,MZK,,ENSEMBLE,116,8036BOD,,0,1.49,Z,,11.648,,DY HER,AAVSO,STD,0,,,
2456330.8866,10.645,0.002,,V,MZK,,ENSEMBLE,116,8036BOD,,0,1.486,Z,,11.653,,DY HER,AAVSO,STD,0,,,
2456330.88726,10.636,0.002,,V,MZK,,ENSEMBLE,116,8036BOD,,0,1.481,Z,,11.653,,DY HER,AAVSO,STD,0,,,
2456330.88793,10.629,0.002,,V,MZK,,ENSEMBLE,116,8036BOD,,0,1.477,Z,,11.656,,DY HER,AAVSO,STD,0,,,
2456330.88859,10.625,0.002,,V,MZK,,ENSEMBLE,116,8036BOD,,0,1.472,Z,,11.642,,DY HER,AAVSO,STD,0,,,
2456330.88925,10.615,0.002,,V,MZK,,ENSEMBLE,116,8036BOD,,0,1.468,Z,,11.652,,DY HER,AAVSO,STD,0,,,
2456330.88991,10.61,0.002,,V,MZK,,ENSEMBLE,116,8036BOD,,0,1.464,Z,,11.643,,DY HER,AAVSO,STD,0,,,
2456330.89057,10.603,0.002,,V,MZK,,ENSEMBLE,116,8036BOD,,0,1.46,Z,,11.648,,DY HER,AAVSO,STD,0,,,
2456330.89123,10.599,0.002,,V,MZK,,ENSEMBLE,116,8036BOD,,0,1.455,Z,,11.649,,DY HER,AAVSO,STD,0,,,
2456330.8919,10.588,0.002,,V,MZK,,ENSEMBLE,116,8036BOD,,0,1.451,Z,,11.663,,DY HER,AAVSO,STD,0,,,
2456330.89256,10.587,0.002,,V,MZK,,ENSEMBLE,116,8036BOD,,0,1.447,Z,,11.65,,DY HER,AAVSO,STD,0,,,
2456330.89322,10.573,0.002,,V,MZK,,ENSEMBLE,116,8036BOD,,0,1.443,Z,,11.649,,DY HER,AAVSO,STD,0,,,
2456330.89389,10.566,0.002,,V,MZK,,ENSEMBLE,116,8036BOD,,0,1.439,Z,,11.648,,DY HER,AAVSO,STD,0,,,
2456330.89455,10.552,0.002,,V,MZK,,ENSEMBLE,116,8036BOD,,0,1.435,Z,,11.642,,DY HER,AAVSO,STD,0,,,
2456330.89521,10.548,0.002,,V,MZK,,ENSEMBLE,116,8036BOD,,0,1.431,Z,,11.65,,DY HER,AAVSO,STD,0,,,
2456330.89587,10.529,0.002,,V,MZK,,ENSEMBLE,116,8036BOD,,0,1.427,Z,,11.653,,DY HER,AAVSO,STD,0,,,
2456330.89653,10.511,0.002,,V,MZK,,ENSEMBLE,116,8036BOD,,0,1.423,Z,,11.649,,DY HER,AAVSO,STD,0,,,
2456330.8972,10.51,0.002,,V,MZK,,ENSEMBLE,116,8036BOD,,0,1.419,Z,,11.655,,DY HER,AAVSO,STD,0,,,
2456330.89786,10.494,0.002,,V,MZK,,ENSEMBLE,116,8036BOD,,0,1.416,Z,,11.653,,DY HER,AAVSO,STD,0,,,
2456330.89852,10.507,0.002,,V,MZK,,ENSEMBLE,116,8036BOD,,0,1.412,Z,,11.669,,DY HER,AAVSO,STD,0,,,
2456330.89918,10.452,0.002,,V,MZK,,ENSEMBLE,116,8036BOD,,0,1.408,Z,,11.662,,DY HER,AAVSO,STD,0,,,
2456330.89984,10.465,0.002,,V,MZK,,ENSEMBLE,116,8036BOD,,0,1.405,Z,,11.688,,DY HER,AAVSO,STD,0,,,
2456330.90051,10.454,0.002,,V,MZK,,ENSEMBLE,116,8036BOD,,0,1.401,Z,,11.68,,DY HER,AAVSO,STD,0,,,
2456330.90117,10.458,0.002,,V,MZK,,ENSEMBLE,116,8036BOD,,0,1.397,Z,,11.732,,DY HER,AAVSO,STD,0,,,
2456330.90183,10.426,0.002,,V,MZK,,ENSEMBLE,116,8036BOD,,0,1.394,Z,,11.669,,DY HER,AAVSO,STD,0,,,
2456330.90249,10.423,0.003,,V,MZK,,ENSEMBLE,116,8036BOD,,0,1.39,Z,,11.711,,DY HER,AAVSO,STD,0,,,
2456330.90315,10.412,0.003,,V,MZK,,ENSEMBLE,116,8036BOD,,0,1.387,Z,,11.688,,DY HER,AAVSO,STD,0,,,
2456330.90381,10.386,0.003,,V,MZK,,ENSEMBLE,116,8036BOD,,0,1.383,Z,,11.707,,DY HER,AAVSO,STD,0,,,
2456330.90447,10.38,0.003,,V,MZK,,ENSEMBLE,116,8036BOD,,0,1.38,Z,,11.708,,DY HER,AAVSO,STD,0,,,
2456330.90514,10.375,0.003,,V,MZK,,ENSEMBLE,116,8036BOD,,0,1.377,Z,,11.714,,DY HER,AAVSO,STD,0,,,
2456330.9058,10.338,0.002,,V,MZK,,ENSEMBLE,116,8036BOD,,0,1.373,Z,,11.676,,DY HER,AAVSO,STD,0,,,
2456330.90646,10.335,0.002,,V,MZK,,ENSEMBLE,116,8036BOD,,0,1.37,Z,,11.67,,DY HER,AAVSO,STD,0,,,
2456330.90712,10.309,0.002,,V,MZK,,ENSEMBLE,116,8036BOD,,0,1.367,Z,,11.657,,DY HER,AAVSO,STD,0,,,
2456330.90778,10.301,0.002,,V,MZK,,ENSEMBLE,116,8036BOD,,0,1.364,Z,,11.683,,DY HER,AAVSO,STD,0,,,
2456330.90844,10.294,0.002,,V,MZK,,ENSEMBLE,116,8036BOD,,0,1.36,Z,,11.651,,DY HER,AAVSO,STD,0,,,
2456330.9091,10.275,0.002,,V,MZK,,ENSEMBLE,116,8036BOD,,0,1.357,Z,,11.665,,DY HER,AAVSO,STD,0,,,
2456330.90977,10.261,0.002,,V,MZK,,ENSEMBLE,116,8036BOD,,0,1.354,Z,,11.66,,DY HER,AAVSO,STD,0,,,
2456330.91043,10.252,0.002,,V,MZK,,ENSEMBLE,116,8036BOD,,0,1.351,Z,,11.652,,DY HER,AAVSO,STD,0,,,
2456330.91109,10.238,0.002,,V,MZK,,ENSEMBLE,116,8036BOD,,0,1.348,Z,,11.649,,DY HER,AAVSO,STD,0,,,
2456330.91175,10.239,0.002,,V,MZK,,ENSEMBLE,116,8036BOD,,0,1.345,Z,,11.66,,DY HER,AAVSO,STD,0,,,
2456330.91241,10.224,0.002,,V,MZK,,ENSEMBLE,116,8036BOD,,0,1.342,Z,,11.668,,DY HER,AAVSO,STD,0,,,
2456330.91308,10.216,0.002,,V,MZK,,ENSEMBLE,116,8036BOD,,0,1.339,Z,,11.646,,DY HER,AAVSO,STD,0,,,
2456330.91374,10.213,0.002,,V,MZK,,ENSEMBLE,116,8036BOD,,0,1.336,Z,,11.649,,DY HER,AAVSO,STD,0,,,
2456330.9144,10.209,0.002,,V,MZK,,ENSEMBLE,116,8036BOD,,0,1.333,Z,,11.657,,DY HER,AAVSO,STD,0,,,
2456330.91506,10.207,0.002,,V,MZK,,ENSEMBLE,116,8036BOD,,0,1.33,Z,,11.645,,DY HER,AAVSO,STD,0,,,
2456330.91573,10.2,0.002,,V,MZK,,ENSEMBLE,116,8036BOD,,0,1.327,Z,,11.648,,DY HER,AAVSO,STD,0,,,
2456330.91639,10.202,0.002,,V,MZK,,ENSEMBLE,116,8036BOD,,0,1.324,Z,,11.641,,DY HER,AAVSO,STD,0,,,
2456330.91705,10.203,0.002,,V,MZK,,ENSEMBLE,116,8036BOD,,0,1.322,Z,,11.649,,DY HER,AAVSO,STD,0,,,
2456330.91771,10.205,0.002,,V,MZK,,ENSEMBLE,116,8036BOD,,0,1.319,Z,,11.656,,DY HER,AAVSO,STD,0,,,
2456330.91837,10.204,0.002,,V,MZK,,ENSEMBLE,116,8036BOD,,0,1.316,Z,,11.652,,DY HER,AAVSO,STD,0,,,
2456330.91903,10.205,0.002,,V,MZK,,ENSEMBLE,116,8036BOD,,0,1.314,Z,,11.654,,DY HER,AAVSO,STD,0,,,
2456330.91969,10.209,0.002,,V,MZK,,ENSEMBLE,116,8036BOD,,0,1.311,Z,,11.655,,DY HER,AAVSO,STD,0,,,
2456330.92036,10.214,0.002,,V,MZK,,ENSEMBLE,116,8036BOD,,0,1.308,Z,,11.649,,DY HER,AAVSO,STD,0,,,
2456330.92102,10.216,0.002,,V,MZK,,ENSEMBLE,116,8036BOD,,0,1.306,Z,,11.652,,DY HER,AAVSO,STD,0,,,
2456330.92168,10.219,0.002,,V,MZK,,ENSEMBLE,116,8036BOD,,0,1.303,Z,,11.653,,DY HER,AAVSO,STD,0,,,
2456330.92234,10.222,0.002,,V,MZK,,ENSEMBLE,116,8036BOD,,0,1.301,Z,,11.651,,DY HER,AAVSO,STD,0,,,
2456330.92301,10.225,0.002,,V,MZK,,ENSEMBLE,116,8036BOD,,0,1.298,Z,,11.652,,DY HER,AAVSO,STD,0,,,
2456330.92367,10.236,0.002,,V,MZK,,ENSEMBLE,116,8036BOD,,0,1.296,Z,,11.652,,DY HER,AAVSO,STD,0,,,
2456330.92433,10.239,0.002,,V,MZK,,ENSEMBLE,116,8036BOD,,0,1.293,Z,,11.648,,DY HER,AAVSO,STD,0,,,
2456330.92499,10.242,0.002,,V,MZK,,ENSEMBLE,116,8036BOD,,0,1.291,Z,,11.648,,DY HER,AAVSO,STD,0,,,
2456330.92565,10.244,0.002,,V,MZK,,ENSEMBLE,116,8036BOD,,0,1.288,Z,,11.637,,DY HER,AAVSO,STD,0,,,
2456330.92631,10.253,0.002,,V,MZK,,ENSEMBLE,116,8036BOD,,0,1.286,Z,,11.649,,DY HER,AAVSO,STD,0,,,
2456330.92697,10.249,0.002,,V,MZK,,ENSEMBLE,116,8036BOD,,0,1.284,Z,,11.636,,DY HER,AAVSO,STD,0,,,
2456330.92764,10.265,0.002,,V,MZK,,ENSEMBLE,116,8036BOD,,0,1.281,Z,,11.646,,DY HER,AAVSO,STD,0,,,
2456330.9283,10.273,0.002,,V,MZK,,ENSEMBLE,116,8036BOD,,0,1.279,Z,,11.64,,DY HER,AAVSO,STD,0,,,
2456330.92896,10.275,0.002,,V,MZK,,ENSEMBLE,116,8036BOD,,0,1.277,Z,,11.641,,DY HER,AAVSO,STD,0,,,
2456330.92962,10.285,0.002,,V,MZK,,ENSEMBLE,116,8036BOD,,0,1.274,Z,,11.644,,DY HER,AAVSO,STD,0,,,
2456330.93028,10.285,0.002,,V,MZK,,ENSEMBLE,116,8036BOD,,0,1.272,Z,,11.647,,DY HER,AAVSO,STD,0,,,
2456330.93094,10.282,0.002,,V,MZK,,ENSEMBLE,116,8036BOD,,0,1.27,Z,,11.633,,DY HER,AAVSO,STD,0,,,
2456330.9316,10.296,0.002,,V,MZK,,ENSEMBLE,116,8036BOD,,0,1.268,Z,,11.636,,DY HER,AAVSO,STD,0,,,
2456330.93227,10.299,0.002,,V,MZK,,ENSEMBLE,116,8036BOD,,0,1.266,Z,,11.642,,DY HER,AAVSO,STD,0,,,
2456330.93293,10.309,0.002,,V,MZK,,ENSEMBLE,116,8036BOD,,0,1.264,Z,,11.636,,DY HER,AAVSO,STD,0,,,
2456330.93418,10.321,0.002,,V,MZK,,ENSEMBLE,116,8036BOD,,0,1.26,Z,,11.649,,DY HER,AAVSO,STD,0,,,
2456330.93484,10.327,0.002,,V,MZK,,ENSEMBLE,116,8036BOD,,0,1.258,Z,,11.646,,DY HER,AAVSO,STD,0,,,
2456330.9355,10.338,0.002,,V,MZK,,ENSEMBLE,116,8036BOD,,0,1.256,Z,,11.655,,DY HER,AAVSO,STD,0,,,
2456330.93616,10.325,0.002,,V,MZK,,ENSEMBLE,116,8036BOD,,0,1.254,Z,,11.633,,DY HER,AAVSO,STD,0,,,
2456330.93682,10.329,0.002,,V,MZK,,ENSEMBLE,116,8036BOD,,0,1.252,Z,,11.62,,DY HER,AAVSO,STD,0,,,
2456330.93748,10.336,0.002,,V,MZK,,ENSEMBLE,116,8036BOD,,0,1.25,Z,,11.636,,DY HER,AAVSO,STD,0,,,
2456330.93815,10.349,0.002,,V,MZK,,ENSEMBLE,116,8036BOD,,0,1.248,Z,,11.642,,DY HER,AAVSO,STD,0,,,
2456330.93881,10.348,0.002,,V,MZK,,ENSEMBLE,116,8036BOD,,0,1.246,Z,,11.645,,DY HER,AAVSO,STD,0,,,
2456330.93947,10.367,0.002,,V,MZK,,ENSEMBLE,116,8036BOD,,0,1.244,Z,,11.653,,DY HER,AAVSO,STD,0,,,
2456330.94013,10.369,0.002,,V,MZK,,ENSEMBLE,116,8036BOD,,0,1.242,Z,,11.644,,DY HER,AAVSO,STD,0,,,
2456330.9408,10.373,0.002,,V,MZK,,ENSEMBLE,116,8036BOD,,0,1.241,Z,,11.657,,DY HER,AAVSO,STD,0,,,
2456330.94146,10.374,0.002,,V,MZK,,ENSEMBLE,116,8036BOD,,0,1.239,Z,,11.642,,DY HER,AAVSO,STD,0,,,
2456330.94213,10.384,0.002,,V,MZK,,ENSEMBLE,116,8036BOD,,0,1.237,Z,,11.644,,DY HER,AAVSO,STD,0,,,
2456330.94279,10.379,0.002,,V,MZK,,ENSEMBLE,116,8036BOD,,0,1.235,Z,,11.642,,DY HER,AAVSO,STD,0,,,
2456330.94345,10.377,0.002,,V,MZK,,ENSEMBLE,116,8036BOD,,0,1.233,Z,,11.639,,DY HER,AAVSO,STD,0,,,
2456330.94411,10.381,0.002,,V,MZK,,ENSEMBLE,116,8036BOD,,0,1.232,Z,,11.627,,DY HER,AAVSO,STD,0,,,
2456330.94478,10.387,0.002,,V,MZK,,ENSEMBLE,116,8036BOD,,0,1.23,Z,,11.64,,DY HER,AAVSO,STD,0,,,
2456330.94544,10.4,0.002,,V,MZK,,ENSEMBLE,116,8036BOD,,0,1.228,Z,,11.633,,DY HER,AAVSO,STD,0,,,
2456330.9461,10.403,0.002,,V,MZK,,ENSEMBLE,116,8036BOD,,0,1.227,Z,,11.636,,DY HER,AAVSO,STD,0,,,
2456330.94677,10.41,0.002,,V,MZK,,ENSEMBLE,116,8036BOD,,0,1.225,Z,,11.644,,DY HER,AAVSO,STD,0,,,
2456330.94743,10.417,0.002,,V,MZK,,ENSEMBLE,116,8036BOD,,0,1.223,Z,,11.655,,DY HER,AAVSO,STD,0,,,
2456330.9481,10.412,0.002,,V,MZK,,ENSEMBLE,116,8036BOD,,0,1.222,Z,,11.641,,DY HER,AAVSO,STD,0,,,
2456330.94876,10.418,0.002,,V,MZK,,ENSEMBLE,116,8036BOD,,0,1.22,Z,,11.645,,DY HER,AAVSO,STD,0,,,
2456330.94943,10.424,0.002,,V,MZK,,ENSEMBLE,116,8036BOD,,0,1.219,Z,,11.646,,DY HER,AAVSO,STD,0,,,
2456330.95009,10.434,0.002,,V,MZK,,ENSEMBLE,116,8036BOD,,0,1.217,Z,,11.648,,DY HER,AAVSO,STD,0,,,
2456330.95076,10.435,0.002,,V,MZK,,ENSEMBLE,116,8036BOD,,0,1.216,Z,,11.638,,DY HER,AAVSO,STD,0,,,
2456330.95142,10.431,0.002,,V,MZK,,ENSEMBLE,116,8036BOD,,0,1.214,Z,,11.643,,DY HER,AAVSO,STD,0,,,
2456330.95208,10.437,0.002,,V,MZK,,ENSEMBLE,116,8036BOD,,0,1.213,Z,,11.649,,DY HER,AAVSO,STD,0,,,
2456330.95275,10.438,0.002,,V,MZK,,ENSEMBLE,116,8036BOD,,0,1.211,Z,,11.641,,DY HER,AAVSO,STD,0,,,
2456330.95341,10.427,0.002,,V,MZK,,ENSEMBLE,116,8036BOD,,0,1.21,Z,,11.617,,DY HER,AAVSO,STD,0,,,
2456330.95407,10.441,0.002,,V,MZK,,ENSEMBLE,116,8036BOD,,0,1.209,Z,,11.638,,DY HER,AAVSO,STD,0,,,
